ID,Tolid,Tool,True Positives (TP),False Positives (FP),False Negatives (FN),True Negatives (TN),Precision,Recall,Accuracy,F1-score,Reference TP,Reference TN,Non classified,Reference chromosome scaffolds,Chromosome scaffolds classified
RC-2093,ddArmRust1,sourmash_db_filter_kmers_50,15,1012,98,2082,0.014605647517039922,0.13274336283185842,0.6538821328344246,0.026315789473684213,113,3094,306,113,15
RC-2093,ddArmRust1,sourmash_db_filter_kmers_100,14,843,99,2251,0.01633605600933489,0.12389380530973451,0.706267539756782,0.028865979381443297,113,3094,306,113,14
RC-2111,qdNanPoly8,fcs,67,83,0,1479,0.44666666666666666,1.0,0.949048496009822,0.6175115207373272,67,1562,-,67,67
RC-2111,qdNanPoly8,tiara,64,615,0,947,0.09425625920471281,1.0,0.6217712177121771,0.1722745625841184,64,1562,-,67,64
RC-2111,qdNanPoly8,fcs+tiara,1,47,0,1515,0.020833333333333332,1.0,0.9699296225207934,0.04081632653061225,1,1562,-,67,1
RC-2111,qdNanPoly8,sourmash_without_filters,65,1045,0,517,0.05855855855855856,1.0,0.35771358328211433,0.11063829787234042,65,1562,996,67,65
RC-2111,qdNanPoly8,sourmash_db_filter_published_assembly,54,1008,0,554,0.05084745762711865,1.0,0.37623762376237624,0.0967741935483871,54,1562,1611,67,54
RC-2111,qdNanPoly8,sourmash_db_filter_topN_3,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_topN_10,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_topN_50,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_topN_100,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_containment_0%,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_containment_1%,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_containment_10%,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_containment_20%,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
RC-2111,qdNanPoly8,sourmash_db_filter_kmers_2,0,0,54,1562,0,0.0,0.9665841584158416,0,54,1562,1611,67,0
